district,address,boomTime,lat,lon
內湖區,成功路4段與大湖街158巷口,106-3-18,0.0,0.0
內湖區,康寧路3段26巷口,106-3-18,0.0,0.0
內湖區,內湖路1段306號前,106-3-24,0.0,0.0
內湖區,大湖街143號前,106-3-26,0.0,0.0
內湖區,舊宗路1段與新湖二路口,106-1-24,0.0,0.0
內湖區,康寧路3段245巷與安康路口,106-1-26,0.0,0.0
內湖區,民權東路6段90巷與民權東路6段90巷16弄口,106-1-26,0.0,0.0
內湖區,瑞光路188巷口,106-1-27,0.0,0.0
內湖區,康樂街138號東湖國中旁,106-2-4,0.0,0.0
內湖區,堤頂大道2段與內湖路1段120巷口,106-2-5,0.0,0.0
內湖區,內湖路1段360巷與洲子街口,106-2-5,0.0,0.0
內湖區,內湖路1段518巷口,106-2-8,0.0,0.0
內湖區,江南街115號,106-2-9,0.0,0.0
內湖區,瑞光路616號對面,106-2-9,0.0,0.0
內湖區,民權東路6段與行愛路口,106-2-10,0.0,0.0
內湖區,舊宗路2段171巷,106-2-10,0.0,0.0
內湖區,瑞光路212號,106-2-14,0.0,0.0
內湖區,內湖路1段285巷65弄17號,106-2-14,0.0,0.0
內湖區,康寧路3段11巷口附近,106-2-15,0.0,0.0
內湖區,潭美街551號與潭美街口,106-2-17,0.0,0.0
內湖區,成功路2段456巷內,106-2-16,0.0,0.0
內湖區,內湖路2段103巷口,106-2-16,0.0,0.0
內湖區,行愛路77巷20號,106-2-17,0.0,0.0
內湖區,永保街與安康路口口,106-2-22,0.0,0.0
內湖區,內湖路1段737巷50弄與內湖路1段737巷口,106-2-23,0.0,0.0
內湖區,民權東路6段10臨-2號,106-2-11,0.0,0.0
內湖區,內湖路1段518巷與內湖路1段口,106-2-19,0.0,0.0
內湖區,康寧路3段70巷,106-2-20,0.0,0.0
內湖區,文德路210巷30弄,106-2-24,0.0,0.0
內湖區,瑞光路2號,106-3-2,0.0,0.0
內湖區,成功路4段324巷口,106-2-24,0.0,0.0
內湖區,民權東路6段56巷與行善路口,106-3-2,0.0,0.0
內湖區,康寧路1段255巷,106-3-3,0.0,0.0
內湖區,民權東路6段50號,106-2-28,0.0,0.0
內湖區,內湖路1段388號,106-3-1,0.0,0.0
內湖區,洲子街79號,106-3-2,0.0,0.0
內湖區,基湖路35巷與瑞光路548巷口,106-3-14,0.0,0.0
內湖區,成功路2段與新明路口,106-3-15,0.0,0.0
內湖區,潭美街558號,106-3-19,0.0,0.0
內湖區,瑞湖街與舊宗路2段181巷口,106-1-24,0.0,0.0
內湖區,安康路228巷21弄,106-1-24,0.0,0.0
內湖區,金湖路與星雲街口,106-1-25,0.0,0.0
內湖區,民權東路6段11巷與舊宗路2段口,106-1-25,0.0,0.0
內湖區,康樂街61巷與康樂街85巷口,106-1-25,0.0,0.0
內湖區,文德路101巷1弄,106-1-26,0.0,0.0
內湖區,民權東路6段90巷,106-1-27,0.0,0.0
內湖區,舊宗路1段與新湖一路口,106-1-26,0.0,0.0
內湖區,民善街83號,106-2-6,0.0,0.0
內湖區,內湖路1段591巷口,106-2-8,0.0,0.0
內湖區,行善路59巷,106-2-8,0.0,0.0
內湖區,新明路298巷與南京東路6段口,106-2-8,0.0,0.0
內湖區,民權東路6段50號,106-2-8,0.0,0.0
內湖區,潭美街與成功路2段口,106-2-11,0.0,0.0
內湖區,內湖路3段115巷與內湖路3段口,106-2-11,0.0,0.0
內湖區,康寧路3段與五分街口,106-2-6,0.0,0.0
內湖區,康寧路3段189巷12弄13號前,106-3-4,0.0,0.0
內湖區,內湖路1段411巷與內湖路1段口口,106-3-4,0.0,0.0
內湖區,堤頂大道2段407巷與內湖路1段120巷15弄口,106-3-7,0.0,0.0
內湖區,堤頂大道1段與港墘路口,106-3-16,0.0,0.0
內湖區,康寧路3段與成功路5段450巷23弄口,106-3-17,0.0,0.0
內湖區,康寧路3段217巷,106-4-12,0.0,0.0
內湖區,成功路2段與安康路口口,106-4-12,0.0,0.0
內湖區,潭美街與安康路228巷口,106-2-22,0.0,0.0
內湖區,內湖路1段91巷12弄與內湖路1段91巷口,106-2-6,0.0,0.0
內湖區,內湖路1段518巷與內湖路1段口,106-2-7,0.0,0.0
內湖區,新明路460巷與新明路口口,106-2-11,0.0,0.0
內湖區,新明路265號前,106-2-13,0.0,0.0
內湖區,文德路220巷53號旁,106-2-17,0.0,0.0
內湖區,潭美街與新明路143巷口口,106-2-17,0.0,0.0
內湖區,行善路與金豐街口,106-2-18,0.0,0.0
內湖區,成功路2段406巷7號旁,106-2-18,0.0,0.0
內湖區,瑞湖街與舊宗路2段121巷口,106-2-10,0.0,0.0
內湖區,文德路22巷25號前,106-2-4,0.0,0.0
內湖區,康寧路3段168號前,106-1-28,0.0,0.0
內湖區,潭美街與潭美街口成功橋下方,106-2-7,0.0,0.0
內湖區,民權東路6段與行愛路口,106-2-11,0.0,0.0
內湖區,內湖路1段415號前,106-2-18,0.0,0.0
內湖區,星雲街17號前,106-2-18,0.0,0.0
內湖區,內湖路1段319號,106-2-24,0.0,0.0
內湖區,基湖路3巷13號,106-2-25,0.0,0.0
內湖區,民權東路6段90巷16弄與民權東路6段90巷口,106-2-26,0.0,0.0
內湖區,江南街115號,106-3-1,0.0,0.0
內湖區,行忠路與行忠路28巷口,106-2-23,0.0,0.0
內湖區,文湖街60巷6號前,106-3-2,0.0,0.0
內湖區,新湖一路339巷與新湖一路口,106-3-3,0.0,0.0
內湖區,民權東路6段123巷與民權東路6段口,106-3-8,0.0,0.0
內湖區,新湖一路36巷與新湖一路口,106-3-20,0.0,0.0
內湖區,新明路298巷與南京東路6段口,106-1-28,0.0,0.0
內湖區,行善路48巷與行善路口,106-2-6,0.0,0.0
內湖區,洲子街北往南(18號停車格),106-2-6,0.0,0.0
內湖區,民權東路6段46巷,106-2-8,0.0,0.0
內湖區,潭美街331號,106-2-14,0.0,0.0
內湖區,康樂街85巷內,106-2-3,0.0,0.0
內湖區,潭美街183號,106-2-6,0.0,0.0
內湖區,東湖路160巷10弄與東湖路160巷口,106-2-7,0.0,0.0
內湖區,堤外便道(往汐止),106-2-12,0.0,0.0
內湖區,文德路22巷3號,106-2-14,0.0,0.0
內湖區,民權東路6段與舊宗路1段口,106-2-20,0.0,0.0
內湖區,堤頂大道2段與瑞光路316巷口,106-2-21,0.0,0.0
內湖區,新明路198號,106-2-21,0.0,0.0
內湖區,瑞湖街62號旁,106-2-22,0.0,0.0
內湖區,環山路1段9巷口,106-2-22,0.0,0.0
內湖區,新明路298巷口,106-2-25,0.0,0.0
內湖區,文德路66巷53弄口,106-3-7,0.0,0.0
內湖區,港墘路與洲子街口,106-3-10,0.0,0.0
內湖區,堤頂大道1段與港墘路口,106-3-11,0.0,0.0
內湖區,康湖路與康寧路3段75巷口,106-3-17,0.0,0.0
內湖區,內湖路1段285巷口,106-3-24,0.0,0.0
內湖區,內湖路1段737巷50弄口,106-3-26,0.0,0.0
內湖區,瑞光路478巷與瑞光路口,106-2-9,0.0,0.0
內湖區,瑞湖街與陽光街口口,106-2-19,0.0,0.0
內湖區,堤頂大道2段與港墘路口,106-3-4,0.0,0.0
內湖區,環山路2段29巷,106-3-5,0.0,0.0
內湖區,民權東路6段268號,106-3-6,0.0,0.0
內湖區,基湖路37號,106-3-7,0.0,0.0
內湖區,瑞光路26巷口,106-3-13,0.0,0.0
內湖區,康樂街136巷29弄與安泰街口,106-3-31,0.0,0.0
內湖區,安康路22巷與潭美街口口,106-4-24,0.0,0.0
內湖區,南京東路6段與舊宗路1段口,106-4-24,0.0,0.0
內湖區,潭美街261號停車格,106-4-26,0.0,0.0
內湖區,內湖路2段217號前,106-4-26,0.0,0.0
內湖區,康寧路3段與成功路5段450巷23弄口口,106-4-27,0.0,0.0
內湖區,內湖路1段203巷口附近,106-4-27,0.0,0.0
內湖區,民權東路6段180巷口,106-5-2,0.0,0.0
內湖區,民權東路6段50號,106-5-3,0.0,0.0
內湖區,瑞光路258巷2號旁,106-2-9,0.0,0.0
內湖區,內湖路1段1巷與內湖路1段口,106-2-17,0.0,0.0
內湖區,舊宗路2段123號停車場出口,106-2-21,0.0,0.0
內湖區,康樂街61巷與康樂街85巷口,106-2-21,0.0,0.0
內湖區,行善路36-1號1段旁,106-2-22,0.0,0.0
內湖區,港墘路11號,106-2-23,0.0,0.0
內湖區,行善路與行忠路口,106-3-12,0.0,0.0
內湖區,康寧路1段33巷9號湖光市場前,106-3-14,0.0,0.0
內湖區,民權大橋西向東,106-3-27,0.0,0.0
內湖區,民權東路6段11巷,106-3-28,0.0,0.0
內湖區,民權東路6段191巷口,106-4-7,0.0,0.0
內湖區,港華街51巷8弄口,106-4-12,0.0,0.0
內湖區,民權東路6段123巷與民權東路6段口,106-2-23,0.0,0.0
內湖區,環山路3段30巷,106-3-1,0.0,0.0
內湖區,江南街65巷與無名巷口,106-3-5,0.0,0.0
內湖區,環山路2段29巷,106-3-7,0.0,0.0
內湖區,新明路451巷口,106-3-20,0.0,0.0
內湖區,康寧路1段42號,106-3-20,0.0,0.0
內湖區,麥帥一橋與南京東路6段口匝道,106-3-27,0.0,0.0
內湖區,新明路219巷與潭美街口,106-3-30,0.0,0.0
內湖區,瑞光路405號,106-3-31,0.0,0.0
內湖區,民權東路6段210巷,106-3-31,0.0,0.0
內湖區,永保街48號,106-3-31,0.0,0.0
內湖區,金龍路與金龍隧道口,106-4-1,0.0,0.0
內湖區,舊宗路2段213巷,106-4-2,0.0,0.0
內湖區,港墘路與內湖路1段737巷50弄口,106-4-5,0.0,0.0
內湖區,內湖路1段306號,106-4-5,0.0,0.0
內湖區,康樂街85巷口旁,106-4-7,0.0,0.0
內湖區,康寧路3段56巷與民權東路6段296巷口,106-4-7,0.0,0.0
內湖區,內湖路1段518巷內,106-4-11,0.0,0.0
內湖區,民權東路6段180巷61弄底,106-4-11,0.0,0.0
內湖區,行善路與金豐街口,106-4-14,0.0,0.0
內湖區,麗山街348巷10弄口,106-4-15,0.0,0.0
內湖區,環山路2段與港華街29巷口,106-2-23,0.0,0.0
內湖區,康寧路3段245巷與康寧路3段口,106-2-23,0.0,0.0
內湖區,舊宗路1段與新湖二路口口,106-4-20,0.0,0.0
內湖區,舊宗路2段與民權東路6段口往民權東路六段11巷,106-2-15,0.0,0.0
內湖區,文德路208巷6弄與文德路90巷口,106-2-15,0.0,0.0
內湖區,康寧路3段75巷218弄口,106-2-18,0.0,0.0
內湖區,成功路2段323巷與成功路2段323巷口,106-2-19,0.0,0.0
內湖區,內湖路1段737巷114號,106-2-19,0.0,0.0
內湖區,民權東路6段56巷1弄對面,106-2-20,0.0,0.0
內湖區,康寧路3段16巷與康寧路3段口,106-2-21,0.0,0.0
內湖區,潭美街791號,106-2-21,0.0,0.0
內湖區,行善路281巷與新豐街口,106-2-26,0.0,0.0
內湖區,民權東路6段與成功路2段320巷31弄口,106-2-27,0.0,0.0
內湖區,星雲街25號,106-2-28,0.0,0.0
內湖區,瑞光路與江南街口,106-3-4,0.0,0.0
內湖區,成功路2段238巷口,106-3-2,0.0,0.0
內湖區,成功路2段115巷47弄口,106-3-13,0.0,0.0
內湖區,內湖路1段91巷92弄奇數號側,106-3-17,0.0,0.0
內湖區,堤頂大道1段與港墘路口,106-3-17,0.0,0.0
內湖區,石潭路131巷,106-3-17,0.0,0.0
內湖區,康寧路1段與金湖路口,106-3-18,0.0,0.0
內湖區,成功路2段238巷,106-3-24,0.0,0.0
內湖區,新湖一路339巷,106-3-24,0.0,0.0
內湖區,陽光街92巷與文德路208巷口,106-3-25,0.0,0.0
內湖區,內湖路1段629巷40弄,106-3-28,0.0,0.0
內湖區,南湖大橋,106-3-29,0.0,0.0
內湖區,內湖路1段91巷92弄,106-2-22,0.0,0.0
內湖區,金湖路與星雲街口,106-2-23,0.0,0.0
內湖區,康寧路1段與星雲街口,106-2-23,0.0,0.0
內湖區,環山路1段136巷55號與環山路1段136巷口,106-2-23,0.0,0.0
內湖區,民權東路6段174巷口,106-2-24,0.0,0.0
內湖區,康樂街136巷15弄33號前,106-3-4,0.0,0.0
內湖區,內湖路3段60巷50弄口,106-3-7,0.0,0.0
內湖區,金龍路155號前,106-3-9,0.0,0.0
內湖區,內湖路1段437巷口,106-3-9,0.0,0.0
內湖區,內湖路3段115巷口,106-3-20,0.0,0.0
內湖區,舊宗路2段(五汐南下入口旁),106-2-23,0.0,0.0
內湖區,民權東路6段56巷與民權東路6段口口加油站前,106-3-20,0.0,0.0
內湖區,東湖路113巷95弄11號前,106-3-26,0.0,0.0
內湖區,瑞光路與江南街口口,106-3-26,0.0,0.0
內湖區,民權東路6段245巷口,106-3-28,0.0,0.0
內湖區,瑞光路26巷36弄口,106-3-28,0.0,0.0
內湖區,內湖路1段387巷3弄口,106-3-29,0.0,0.0
內湖區,行忠路與行愛路口,106-3-29,0.0,0.0
內湖區,安康路350號前,106-4-1,0.0,0.0
內湖區,內湖路3段1號前,106-4-3,0.0,0.0
內湖區,內湖路1段667巷口,106-4-7,0.0,0.0
內湖區,堤頂大道1段與南京東路6段口,106-4-7,0.0,0.0
內湖區,內湖路1段285巷65弄口,106-4-8,0.0,0.0
內湖區,南京東路6段與堤頂大道1段口口,106-4-9,0.0,0.0
內湖區,金龍路17號前,106-4-15,0.0,0.0
內湖區,內湖路1段與環山路1段口,106-2-20,0.0,0.0
內湖區,瑞光路與瑞湖街口,106-2-26,0.0,0.0
內湖區,康寧路3段46號前,106-3-3,0.0,0.0
內湖區,環山路2段第05停車格,106-3-12,0.0,0.0
內湖區,新湖一路339巷,106-3-13,0.0,0.0
內湖區,成功路2段273巷,106-3-14,0.0,0.0
內湖區,民權東路6段與成功路2段口往成功路引道,106-3-15,0.0,0.0
內湖區,金湖路與民權東路6段口往民權東路6段引道,106-3-23,0.0,0.0
內湖區,成功路5段462號,106-3-24,0.0,0.0
內湖區,舊宗路1段與民權東路6段口,106-3-4,0.0,0.0
內湖區,內湖路2段253巷口,106-3-9,0.0,0.0
內湖區,環山路1段136巷口,106-3-18,0.0,0.0
內湖區,舊宗路1段18號,106-3-24,0.0,0.0
內湖區,安康路106巷口,106-3-10,0.0,0.0
內湖區,新湖二路與行愛路口,106-3-10,0.0,0.0
內湖區,民權東路6段191巷口,106-3-20,0.0,0.0
內湖區,瑞光路548巷與堤頂大道2段口,106-3-24,0.0,0.0
內湖區,文湖街60巷36號,106-3-24,0.0,0.0
內湖區,文德路214號前,106-3-24,0.0,0.0
內湖區,康寧路3段101號,106-2-21,0.0,0.0
內湖區,內湖路1段737巷與港墘路37巷口,106-2-28,0.0,0.0
內湖區,內湖路2段179巷61弄15號,106-3-6,0.0,0.0
內湖區,東湖路與安康路口,106-3-18,0.0,0.0
內湖區,民權東路6段248巷,106-5-8,0.0,0.0
內湖區,瑞湖街與舊宗路2段135巷口,106-8-9,0.0,0.0
內湖區,康寧路3段75巷46號,106-8-9,0.0,0.0
內湖區,行善路231巷與行善路口口,106-8-16,0.0,0.0
內湖區,陽光街202巷與陽光街口口,106-8-18,0.0,0.0
內湖區,成功路2段456巷,106-8-19,0.0,0.0
內湖區,民權東路6段90巷25弄6號,106-3-6,0.0,0.0
內湖區,成功路2段371號,106-3-7,0.0,0.0
內湖區,新明路264號,106-3-12,0.0,0.0
內湖區,民權東路6段136巷37弄2號,106-3-13,0.0,0.0
內湖區,民權東路6段174巷口,106-3-13,0.0,0.0
內湖區,成功路3段150號,106-3-14,0.0,0.0
內湖區,成功路2段北上匝道入口,106-2-20,0.0,0.0
內湖區,民權東路6段19巷27號,106-3-30,0.0,0.0
內湖區,文德路66巷口,106-3-31,0.0,0.0
內湖區,堤頂大道2段與瑞光路478巷口,106-4-7,0.0,0.0
內湖區,成功路2段與潭美街口成功橋下,106-4-9,0.0,0.0
內湖區,內湖路1段91巷28號,106-4-12,0.0,0.0
內湖區,民權東路6段第93號車格,106-4-14,0.0,0.0
內湖區,五分街與安康路315巷口,106-4-18,0.0,0.0
內湖區,舊宗路1段16號,106-4-18,0.0,0.0
內湖區,金湖路339號,106-2-24,0.0,0.0
內湖區,金龍路與內湖路3段141巷口,106-3-30,0.0,0.0
內湖區,永保街36號,106-3-3,0.0,0.0
內湖區,潭美街575號,106-3-4,0.0,0.0
內湖區,舊宗路1段與新湖三路口,106-3-4,0.0,0.0
內湖區,康湖路與安美街口往安泰街引道口,106-3-5,0.0,0.0
內湖區,內湖路2段336巷,106-3-9,0.0,0.0
內湖區,內湖路2段與文德路口,106-3-10,0.0,0.0
內湖區,環山路2段29巷,106-3-27,0.0,0.0
內湖區,成功路2段320巷與成功路2段口口,106-3-15,0.0,0.0
內湖區,瑞光路498號地下停車場出入口,106-3-20,0.0,0.0
內湖區,行忠路28巷與行忠路口,106-3-21,0.0,0.0
內湖區,環山路2段109巷6弄口,106-3-22,0.0,0.0
內湖區,民權東路6段與康寧路3段口引道口,106-3-27,0.0,0.0
內湖區,內湖路1段600巷與江南街12巷口口,106-4-2,0.0,0.0
內湖區,新明路321巷與潭美街口,106-4-8,0.0,0.0
內湖區,環山路1段136巷口,106-4-11,0.0,0.0
內湖區,金湖路與康寧路1段口,106-4-4,0.0,0.0
內湖區,民權東路6段296巷68號旁,106-4-5,0.0,0.0
內湖區,內湖路3段187巷與內湖路3段143巷口,106-3-25,0.0,0.0
內湖區,東湖路113巷46弄,106-3-28,0.0,0.0
內湖區,南京東路6段與新明路298巷口,106-4-14,0.0,0.0
內湖區,內湖路3段與金龍路口口,106-3-9,0.0,0.0
內湖區,康寧路3段105號明湖國小前,106-3-10,0.0,0.0
內湖區,潭美街與安美街口口,106-4-17,0.0,0.0
內湖區,內湖路1段港墘捷運站前,106-4-20,0.0,0.0
內湖區,康寧路3段180巷口,106-4-21,0.0,0.0
內湖區,金龍路217巷口,106-4-21,0.0,0.0
內湖區,內湖路1段與港墘路口口,106-4-23,0.0,0.0
內湖區,安康路228巷與潭美街口,106-4-26,0.0,0.0
內湖區,康樂街125巷,106-4-29,0.0,0.0
內湖區,成功路2段426巷48號前,106-3-1,0.0,0.0
內湖區,環山路1段56號側門前,106-3-3,0.0,0.0
內湖區,南湖大橋下方,106-3-4,0.0,0.0
內湖區,內湖路1段246號前,106-3-7,0.0,0.0
內湖區,民權東路6段190巷與民權東路6段180巷77弄口口,106-3-7,0.0,0.0
內湖區,內湖路1段91巷38弄與文湖街60巷口口,106-3-10,0.0,0.0
內湖區,民權東路6段90巷25弄口,106-3-13,0.0,0.0
內湖區,成功路2段271巷口,106-4-16,0.0,0.0
內湖區,新明路143巷與潭美街口,106-3-2,0.0,0.0
內湖區,汐湖二橋與東湖路160巷口口,106-4-23,0.0,0.0
內湖區,康樂街191巷口,106-4-27,0.0,0.0
內湖區,金龍路與成功路4段口,106-3-28,0.0,0.0
內湖區,大湖山莊街120巷,106-3-28,0.0,0.0
內湖區,舊宗路1段與新湖一路口,106-4-17,0.0,0.0
內湖區,內湖路3段191巷與內湖路3段143巷口,106-3-27,0.0,0.0
內湖區,洲子街與內湖路1段360巷口口,106-4-14,0.0,0.0
內湖區,金湖路358巷口,106-4-19,0.0,0.0
內湖區,舊宗路2段103號前,106-3-7,0.0,0.0
內湖區,環山路3段1巷口,106-3-7,0.0,0.0
內湖區,安康路與永保街口口,106-3-8,0.0,0.0
內湖區,陽光街293號前,106-3-10,0.0,0.0
內湖區,民權東路6段56巷與民權東路6段90巷16弄口口,106-3-15,0.0,0.0
內湖區,基湖路10巷1號前,106-3-16,0.0,0.0
內湖區,成功路2段與安康路口,106-3-17,0.0,0.0
內湖區,潭美街與安美街口,106-3-17,0.0,0.0
內湖區,內湖路1段659號前,106-3-20,0.0,0.0
內湖區,民權東路6段81巷口,106-3-20,0.0,0.0
內湖區,民權東路6段68號前,106-3-27,0.0,0.0
內湖區,南京東路6段82號前,106-3-28,0.0,0.0
內湖區,康寧路3段16巷口,106-4-2,0.0,0.0
內湖區,堤頂大道1段(南向北往大直方向),106-4-7,0.0,0.0
內湖區,民權東路6段與民善街口口,106-4-8,0.0,0.0
內湖區,彩虹河濱公園(基隆河26A)彩虹141號燈桿前,106-4-8,0.0,0.0
內湖區,內湖路2段192號臨前,106-4-9,0.0,0.0
內湖區,陽光街118號,106-3-29,0.0,0.0
內湖區,金龍路213巷,106-3-31,0.0,0.0
內湖區,基湖路3段與基湖路10巷口,106-3-31,0.0,0.0
內湖區,內湖路2段355巷,106-4-3,0.0,0.0
內湖區,民權東路6段296巷與民權東路6段口,106-4-4,0.0,0.0
內湖區,舊宗路1段與行善路口,106-4-4,0.0,0.0
內湖區,民權大橋西往東，(030號燈桿前),106-4-6,0.0,0.0
內湖區,金湖路與康寧路1段口,106-4-10,0.0,0.0
內湖區,南京東路6段137號,106-4-10,0.0,0.0
內湖區,內湖路1段411巷19弄,106-3-2,0.0,0.0
內湖區,成功路3段pc10號誌桿前(北向南),106-3-3,0.0,0.0
內湖區,民權大橋038號燈桿(西向東),106-3-3,0.0,0.0
內湖區,麥帥一橋上層西向東,106-3-3,0.0,0.0
內湖區,內湖路1段411巷,106-3-5,0.0,0.0
內湖區,石潭路131巷與南京東路6段539巷口,106-3-9,0.0,0.0
內湖區,五分街14巷與康寧路3段245巷口,106-3-9,0.0,0.0
內湖區,石潭路131巷與石潭路口,106-3-21,0.0,0.0
內湖區,內湖路1段91巷38弄與文湖街60巷口,106-3-21,0.0,0.0
內湖區,民權東路6段23號,106-3-21,0.0,0.0
內湖區,環山路1段與內湖路1段口,106-3-22,0.0,0.0
內湖區,內湖路1段與文德路口,106-3-23,0.0,0.0
內湖區,基湖路10巷,106-3-24,0.0,0.0
內湖區,康寧路3段16巷與康寧路3段口,106-3-27,0.0,0.0
內湖區,文德路208巷與陽光街口,106-4-3,0.0,0.0
內湖區,文德路與江南街口,106-4-7,0.0,0.0
內湖區,內湖路2段與金龍路口,106-4-7,0.0,0.0
內湖區,瑞光路253巷口,106-4-8,0.0,0.0
內湖區,民權東路6段248巷,106-4-8,0.0,0.0
內湖區,康寧路3段48號,106-4-9,0.0,0.0
內湖區,康寧路3段245巷口,106-4-12,0.0,0.0
內湖區,瑞光路76巷69號,106-4-13,0.0,0.0
內湖區,內湖路2段174巷口,106-4-13,0.0,0.0
內湖區,內湖路1段311號,106-4-13,0.0,0.0
內湖區,大湖山莊街219巷口,106-4-13,0.0,0.0
內湖區,環山路1段10號,106-4-20,0.0,0.0
內湖區,文德路與江南街口,106-4-21,0.0,0.0
內湖區,康寧路3段165巷口,106-4-22,0.0,0.0
內湖區,舊宗路2段121巷與瑞湖街口,106-4-26,0.0,0.0
內湖區,新明路207號,106-4-28,0.0,0.0
內湖區,文湖街81巷口,106-5-2,0.0,0.0
內湖區,民權東路6段232巷口,106-5-11,0.0,0.0
內湖區,港墘路83號,106-4-12,0.0,0.0
內湖區,潭美街370號停車格,106-4-13,0.0,0.0
內湖區,洲子街80號,106-4-13,0.0,0.0
內湖區,康樂街61巷口,106-5-15,0.0,0.0
內湖區,成功路2段國道一號北上閘道口,106-5-16,0.0,0.0
內湖區,康湖路安泰橋附近,106-5-16,0.0,0.0
內湖區,新湖三路289號,106-3-16,0.0,0.0
內湖區,港墘路82巷5號,106-3-16,0.0,0.0
內湖區,內湖路2段第114號停車格,106-3-14,0.0,0.0
內湖區,成功路2段325號與成功路2段口,106-3-23,0.0,0.0
內湖區,內湖路1段520號,106-3-25,0.0,0.0
內湖區,內湖路1段287號,106-3-26,0.0,0.0
內湖區,新湖一路與新湖二路口,106-4-6,0.0,0.0
內湖區,民權東路6段75號,106-4-7,0.0,0.0
內湖區,內湖路1段390號,106-4-8,0.0,0.0
內湖區,成功路3段174巷12號,106-4-11,0.0,0.0
內湖區,內湖路2段175號,106-4-11,0.0,0.0
內湖區,康樂街136巷,106-4-19,0.0,0.0
內湖區,東湖路33巷口,106-4-26,0.0,0.0
內湖區,康寧路3段50號,106-5-1,0.0,0.0
內湖區,舊宗路1段150巷25號,106-5-2,0.0,0.0
內湖區,潭美街與成功路2段口口,106-5-3,0.0,0.0
內湖區,潭美街與新明路107巷口,106-3-21,0.0,0.0
內湖區,民權東路6段56巷與民權東路6段口,106-3-21,0.0,0.0
內湖區,金龍路161號對面,106-3-21,0.0,0.0
內湖區,成美橋與新明路口,106-4-29,0.0,0.0
內湖區,康寧路1段255巷與康寧路1段口口,106-3-22,0.0,0.0
內湖區,環山路2段25巷與環山路2段口,106-3-27,0.0,0.0
內湖區,新湖二路17號停車格旁,106-3-28,0.0,0.0
內湖區,瑞光路517號旁,106-5-12,0.0,0.0
內湖區,瑞湖街與舊宗路2段171巷口,106-3-30,0.0,0.0
內湖區,康寧路1段66號,106-3-31,0.0,0.0
內湖區,金龍路與內湖路2段口,106-4-7,0.0,0.0
內湖區,成功路2段238巷,106-5-8,0.0,0.0
內湖區,成功路3段與星雲街口,106-5-31,0.0,0.0
內湖區,成功路2段與民權東路6段口,106-4-20,0.0,0.0
內湖區,大湖街137號附近,106-5-28,0.0,0.0
內湖區,成功路4段41巷口旁,106-5-28,0.0,0.0
內湖區,瑞光路與瑞光路258巷口,106-3-30,0.0,0.0
內湖區,安康路與永保街口,106-3-30,0.0,0.0
內湖區,康寧路3段189巷93弄7號前,106-4-5,0.0,0.0
內湖區,新明路219巷4弄3號後方潭美街上,106-4-10,0.0,0.0
內湖區,成功路2段成功交流道西南角,106-4-10,0.0,0.0
內湖區,新湖二路與新湖二路282巷口口,106-4-11,0.0,0.0
內湖區,民權東路6段與民權東路6段11巷口口,106-4-11,0.0,0.0
內湖區,行善路與新湖二路口,106-4-18,0.0,0.0
內湖區,內湖路1段360巷15號前,106-4-21,0.0,0.0
內湖區,民權東路6段47巷與民權東路6段口,106-4-22,0.0,0.0
內湖區,內湖路2段245號前,106-4-22,0.0,0.0
內湖區,內湖路3段191巷23號前,106-4-24,0.0,0.0
內湖區,內湖路2段179巷238號前,106-4-24,0.0,0.0
內湖區,康寧路3段220號前,106-4-24,0.0,0.0
內湖區,內湖路2段179巷48弄與內湖路2段179巷46弄口,106-4-30,0.0,0.0
內湖區,瑞光路與民權東路6段口,106-4-24,0.0,0.0
內湖區,瑞光路253巷口,106-4-30,0.0,0.0
內湖區,成功路3段96號前,106-5-4,0.0,0.0
內湖區,環山路1段60巷與環山路1段口,106-5-4,0.0,0.0
內湖區,新明路298巷與新明路298巷14弄口,106-5-6,0.0,0.0
內湖區,內湖路3段與金龍路口,106-5-11,0.0,0.0
內湖區,新明路207號對面,106-5-11,0.0,0.0
內湖區,內湖路1段1巷口,106-4-20,0.0,0.0
內湖區,東湖路70號旁,106-5-1,0.0,0.0
內湖區,內湖路1段與堤頂大道2段口,106-5-3,0.0,0.0
內湖區,內湖路1段423號,106-5-6,0.0,0.0
內湖區,文湖街21巷78號,106-5-7,0.0,0.0
內湖區,民權大橋西向東,106-5-12,0.0,0.0
內湖區,瑞光路112巷口,106-5-13,0.0,0.0
內湖區,成功路4段與金湖路口,106-5-13,0.0,0.0
內湖區,成功路5段450巷口,106-5-18,0.0,0.0
內湖區,新明路與成功路2段口,106-4-29,0.0,0.0
內湖區,康寧路3段99巷,106-5-2,0.0,0.0
內湖區,港墘路與環山路3段口,106-5-25,0.0,0.0
內湖區,成功橋河濱公園自行車道,106-4-4,0.0,0.0
內湖區,金湖路14巷,106-4-5,0.0,0.0
內湖區,瑞光路515號,106-4-5,0.0,0.0
內湖區,內湖路1段520號,106-4-7,0.0,0.0
內湖區,文德路273號,106-4-13,0.0,0.0
內湖區,民權東路6段180巷70弄,106-4-18,0.0,0.0
內湖區,新明路221號,106-4-21,0.0,0.0
內湖區,康寧路3段東湖捷運站2號出口,106-4-24,0.0,0.0
內湖區,麥帥一橋機車道(往內湖),106-5-2,0.0,0.0
內湖區,康寧路3段16巷與康寧路3段26巷口,106-5-2,0.0,0.0
